"exposure","lag","RR","RR_low","RR_high","state"
15.2,12,0.824352721013352,0.720726123223107,0.942878836697522,"GO"
15.3,0,0.952449469583782,0.848355061459129,1.06931641399081,"GO"
15.3,1,0.97824427145607,0.899493679270802,1.06388947103264,"GO"
15.3,2,1.00256698422666,0.943584720902031,1.06523615272242,"GO"
15.3,3,1.02305955602243,0.970457006892744,1.07851336817077,"GO"
15.3,4,1.03721928386274,0.978109768220303,1.0999009290892,"GO"
15.3,5,1.0425169228933,0.974780979508744,1.11495972671383,"GO"
15.3,6,1.03657140791094,0.965989302537158,1.11231074803453,"GO"
15.3,7,1.01810537201844,0.952892946801291,1.08778069143266,"GO"
15.3,8,0.989212996429353,0.933488233953669,1.04826425948643,"GO"
15.3,9,0.952861462811213,0.901454941634199,1.00719950091433,"GO"
15.3,10,0.911909753291597,0.851181931330221,0.976970219338132,"GO"
15.3,11,0.868951207280578,0.78882273870641,0.957219110940721,"GO"
15.3,12,0.826227483841195,0.724086257045268,0.942776980521912,"GO"
15.4,0,0.952647708438466,0.850298739175809,1.06731624378596,"GO"
15.4,1,0.978324643673351,0.900920783656562,1.06237876379534,"GO"
15.4,2,1.00253981650789,0.944577618565138,1.06405875380623,"GO"
15.4,3,1.02295424032959,0.971265755255856,1.07739346532674,"GO"
15.4,4,1.03708581616498,0.979006467764975,1.0986107094328,"GO"
15.4,5,1.0424255879782,0.975866731685058,1.11352408191573,"GO"
15.4,6,1.03660973514031,0.967244446839156,1.1109495086782,"GO"
15.4,7,1.01836625748232,0.954264192781789,1.08677433589473,"GO"
15.4,8,0.989766088858768,0.934972728845743,1.04777057173013,"GO"
15.4,9,0.953746637936689,0.903178908851334,1.00714558373868,"GO"
15.4,10,0.913140028005185,0.853377410858852,0.977087863043078,"GO"
15.4,11,0.870517852320485,0.791617000977522,0.95728278987554,"GO"
15.4,12,0.8281060420218,0.727457420425808,0.942680076631304,"GO"
15.5,0,0.952847197487549,0.852242188842644,1.06532836985322,"GO"
15.5,1,0.978405629540477,0.902346215516262,1.06087614648974,"GO"
15.5,2,1.00251264892996,0.945568137999884,1.06288650270139,"GO"
15.5,3,1.02284835544204,0.97207168625943,1.0762773703001,"GO"
15.5,4,1.03695127504384,0.9798998017988,1.09732438443316,"GO"
15.5,5,1.04233277336043,0.976948719007565,1.11209277343127,"GO"
15.5,6,1.03664633626872,0.968495837545735,1.10959240591326,"GO"
15.5,7,1.01862542613718,0.955632165867331,1.08577106949035,"GO"
15.5,8,0.990317807728628,0.936454856092681,1.04727884523605,"GO"
15.5,9,0.95463116678738,0.904901953024361,1.00709326745955,"GO"
15.5,10,0.914370777808832,0.855574371854366,0.977207764532063,"GO"
15.5,11,0.872086451227971,0.794416532469108,0.957350139795801,"GO"
15.5,12,0.829988312145186,0.730839030230846,0.942588682052219,"GO"
15.6,0,0.953048131902523,0.854184998554719,1.0633536567134,"GO"
15.6,1,0.978487326812816,0.903769616622814,1.05938220440628,"GO"
15.6,2,1.00248548139717,0.946555944614128,1.06171974950916,"GO"
15.6,3,1.0227418082951,0.972874419389383,1.07516528915546,"GO"
15.6,4,1.03681548560734,0.980789279201285,1.09604211015705,"GO"
15.6,5,1.0422382402777,0.978026341405682,1.11066594375762,"GO"
15.6,6,1.0366809333681,0.969742818457994,1.10823956326674,"GO"
15.6,7,1.01888258980413,0.95699622493755,1.08477097898032,"GO"
15.6,8,0.990867879699958,0.937934038228218,1.04678912909033,"GO"
15.6,9,0.955514809718037,0.906623557043232,1.00704260825528,"GO"
15.6,10,0.915601809429454,0.857772301708334,0.977330081375772,"GO"
15.6,11,0.873656864159349,0.797220781082105,0.95742150029847,"GO"
15.6,12,0.831874209992441,0.734230491119553,0.942503355036871,"GO"
15.7,0,0.953250707024855,0.856126751420281,1.06139296422628,"GO"
15.7,1,0.978569833279757,0.905190625555245,1.05789752077666,"GO"
15.7,2,1.00245831381386,0.947540701774283,1.06055884359668,"GO"
15.7,3,1.02263450586416,0.973673572365818,1.07405742773012,"GO"
15.7,4,1.03667827305945,0.981674406502176,1.09476404265527,"GO"
15.7,5,1.04214175006226,0.979098995506588,1.1092437355233,"GO"
15.7,6,1.03671324848396,0.970984729317609,1.106891104598,"GO"
15.7,7,1.01913746002549,0.958355724595181,1.08377415167624,"GO"
15.7,8,0.991416030839886,0.939409693648658,1.04630147299068,"GO"
15.7,9,0.956397326209902,0.908343199457329,1.00699366288856,"GO"
15.7,10,0.916832928562671,0.859970682047413,0.977454971948055,"GO"
15.7,11,0.875228950256299,0.800029186162272,0.957497212122168,"GO"
15.7,12,0.833763650531747,0.737631195431296,0.94242465510364,"GO"
