geocode,cidade,date,indexP,indexPlower,indexPupper
2612000,saire,2021-11-28,1.03427250178198,0.46451440877257,1.87229638824378
2612000,saire,2021-12-05,1.04688905760886,0.467437735753594,1.90280228190846
2612000,saire,2021-12-12,1.06211492495488,0.478302727340294,1.92281071072256
2612000,saire,2021-12-19,1.07828911996239,0.491747932868066,1.93983294290885
2612000,saire,2021-12-26,1.0847996172959,0.495828207703531,1.94973882307138
2612000,saire,2021-12-26,1.09212879998802,0.499601665686493,1.96275501818384
2612000,saire,2022-01-02,1.09673321479615,0.502890375436331,1.96886065398579
2612000,saire,2022-01-09,1.10626086454209,0.517697313727726,1.96360313794221
2612000,saire,2022-01-16,1.11662608943416,0.533484313674888,1.95897225085418
2612000,saire,2022-01-23,1.11889621515772,0.544076558856972,1.94197348477098
2612000,saire,2022-01-30,1.12929632886328,0.548787436977193,1.94892566195479
2612000,saire,2022-02-06,1.13732148639187,0.550574316239888,1.93461188531469
2612000,saire,2022-02-13,1.14564223884315,0.552525866908581,1.92203052351409
2612000,saire,2022-02-20,1.1536021727819,0.566196698289814,1.93362951377046
2612000,saire,2022-02-27,1.1534145035187,0.593665303417206,1.90295146041681
2612000,saire,2022-03-06,1.15233894366101,0.585586878963351,1.86702442466584
2612000,saire,2022-03-13,1.15366134178955,0.575259804382346,1.89635558442024
2612000,saire,2022-03-20,1.15601512508046,0.583395577802511,1.88554147367222
2612000,saire,2022-03-27,1.15034201826174,0.571000155949068,1.85870107290492
2612000,saire,2022-04-03,1.14692761520449,0.558772166355104,1.84756204894638
2612000,saire,2022-04-10,1.14405418002923,0.545499866185502,1.87582732713146
2612000,saire,2022-04-17,1.1403920889562,0.535657336961607,1.89260149435965
2612000,saire,2022-04-24,1.12594125960804,0.525310166170761,1.88959047191741
2612000,saire,2022-05-01,1.11347157601553,0.513316189971929,1.89252136834828
2612000,saire,2022-05-08,1.10100123581469,0.501467552471478,1.87240184602839
2612000,saire,2022-05-15,1.09050724649378,0.490081577581067,1.87299382572591
