"indexP","lag","RR","RR_low","RR_high","state"
1,9,0.982477645923757,0.973704641232555,0.991329694719354,"GO"
1,10,0.959877481921457,0.948931042492335,0.970950194526196,"GO"
1,11,0.93522183627946,0.912946753193014,0.958040411442276,"GO"
1,12,0.90994748311702,0.875239337002909,0.946032001790896,"GO"
1.1,0,0.976131695233955,0.963749065575304,0.988673421822233,"GO"
1.1,1,0.984117419999235,0.976283425612584,0.992014276733479,"GO"
1.1,2,0.991682494107877,0.98775733784185,0.995623248184341,"GO"
1.1,3,0.998327006451512,0.995217048760134,1.00144668246198,"GO"
1.1,4,1.00353993759375,0.998115942472776,1.00899340797088,"GO"
1.1,5,1.00680506676275,0.999417611939146,1.01424712787717,"GO"
1.1,6,1.00760946368135,0.99949215303842,1.01579269853577,"GO"
1.1,7,1.00561871045552,0.998272369464716,1.01301911357165,"GO"
1.1,8,1.00117631322322,0.995845121294589,1.00653604534025,"GO"
1.1,9,0.994802064419255,0.991882114058043,0.997730610671038,"GO"
1.1,10,0.987016601962708,0.983251161076269,0.990796462913552,"GO"
1.1,11,0.978332955181846,0.970600887713201,0.986126618377527,"GO"
1.1,12,0.969250717091453,0.956973683221377,0.981685253266232,"GO"
1.2,0,1.02334500125819,1.01241539345219,1.03439260048111,"GO"
1.2,1,1.01578393295761,1.00894555466096,1.02266866005624,"GO"
1.2,2,1.00870982596617,1.00528852270601,1.01214277296416,"GO"
1.2,3,1.00254172055669,0.999906818405982,1.00518356606373,"GO"
1.2,4,0.997689943960997,0.993207417410626,1.00219270097272,"GO"
1.2,5,0.994560753004443,0.988497547299121,1.00066114895219,"GO"
1.2,6,0.993562673845936,0.986911745469138,1.00025842370599,"GO"
1.2,7,0.994972802440442,0.988935550679151,1.00104691040415,"GO"
1.2,8,0.998516806949377,0.994102972489077,1.00295023891133,"GO"
1.2,9,1.00378830480034,1.00131889995995,1.006263799569,"GO"
1.2,10,1.01038251085839,1.007099215027,1.013676510731,"GO"
1.2,11,1.01788988855035,1.01110566706689,1.02471963016353,"GO"
1.2,12,1.02589148653105,1.01496956283556,1.03693093928511,"GO"
1.3,0,1.07764036898048,1.04323074956295,1.11318494527016,"GO"
1.3,1,1.05296952966706,1.0316248497862,1.07475583845916,"GO"
1.3,2,1.03019062306823,1.01954945657411,1.04094285276152,"GO"
1.3,3,1.01050636701943,1.00250686102074,1.0185697050962,"GO"
1.3,4,0.995038822787471,0.981717817927212,1.00854058139106,"GO"
1.3,5,0.984873253384653,0.967012126435131,1.00306428297674,"GO"
1.3,6,0.981114837664661,0.961586667018145,1.00103959185573,"GO"
1.3,7,0.984536340885472,0.96676808152068,1.00263116361835,"GO"
1.3,8,0.994358159210527,0.98127167264384,1.00761917046333,"GO"
1.3,9,1.00946967796328,1.00201795277557,1.01697681953162,"GO"
1.3,10,1.02878168628434,1.01862972012713,1.03903482994975,"GO"
1.3,11,1.05116972466234,1.03010440708392,1.0726658214915,"GO"
1.3,12,1.0754303781261,1.04123111469422,1.11075291726763,"GO"
1.4,0,1.13185213321689,1.07393613055636,1.1928914718643,"GO"
1.4,1,1.09052605289117,1.05493215143247,1.1273209091405,"GO"
1.4,2,1.05281946589384,1.03521807499962,1.07072012606174,"GO"
1.4,3,1.02050417281385,1.0075027124587,1.03367341234148,"GO"
1.4,4,0.995153765434114,0.973791292130053,1.01698487639119,"GO"
1.4,5,0.978254000002451,0.949834821985093,1.0075234834208,"GO"
1.4,6,0.971338536596501,0.940380984281823,1.0033152184569,"GO"
1.4,7,0.975501983855383,0.947303729411937,1.00453961170038,"GO"
1.4,8,0.98956252427122,0.968688853267774,1.01088598897229,"GO"
1.4,9,1.01191575708887,0.999912788722213,1.02406280927086,"GO"
1.4,10,1.041022232163,1.02439785931185,1.05791639254853,"GO"
1.4,11,1.07527282036079,1.04057607296317,1.11112648872867,"GO"
1.4,12,1.11288129032835,1.05616470368423,1.17264358678396,"GO"
1.5,0,1.17780286088997,1.0973778862005,1.26412204634779,"GO"
