"date","geocode","indexP","cidade"
2017-01-01,4312906,0.820762547720318,"nova_bassano"
2017-01-01,4312955,1.01012221732194,"nova_boa_vista"
2017-01-01,4313003,0.935543147557679,"nova_brescia"
2017-01-01,4313011,1.22702064812213,"nova_candelaria"
2017-01-01,4313037,1.11019264309698,"nova_esperanca_do_sul"
2017-01-01,4313060,0.921159210085647,"nova_hartz"
2017-01-01,4313086,0.79145402799673,"nova_padua"
2017-01-01,4313102,0.978596452817954,"nova_palma"
2017-01-01,4313201,0.816507487591626,"nova_petropolis"
2017-01-01,4313300,0.842637527041065,"nova_prata"
2017-01-01,4313334,1.14150189949169,"nova_ramada"
2017-01-01,4313359,0.799088680722522,"nova_roma_do_sul"
2017-01-01,4313375,1.0180767549729,"nova_santa_rita"
2017-01-01,4313391,0.982276973872931,"novo_cabrais"
2017-01-01,4313409,0.937712663739957,"novo_hamburgo"
2017-01-01,4313425,1.26301855274335,"novo_machado"
2017-01-01,4313441,1.11677548970447,"novo_tiradentes"
2017-01-01,4313466,1.01045939559309,"novo_xingu"
2017-01-01,4313490,0.985210039796797,"novo_barreiro"
2017-01-01,4313508,1.00447382699473,"osorio"
2017-01-01,4313607,0.870155092402558,"paim_filho"
2017-01-01,4313656,1.05010864308059,"palmares_do_sul"
2017-01-01,4313706,1.01819237689929,"palmeira_das_missoes"
2017-01-01,4313805,1.15260520609885,"palmitinho"
2017-01-01,4313904,1.09189386835491,"panambi"
2017-01-01,4313953,0.899295414771187,"pantano_grande"
2017-01-01,4314001,0.848184753274463,"parai"
2017-01-01,4314027,0.986870438429883,"paraiso_do_sul"
2017-01-01,4314035,0.95587360107116,"pareci_novo"
2017-01-01,4314050,0.877293223930289,"parobe"
2017-01-01,4314068,0.949048311887658,"passa_sete"
2017-01-01,4314076,1.01390476931622,"passo_do_sobrado"
2017-01-01,4314100,0.952893802157545,"passo_fundo"
2017-01-01,4314134,0.924914165050313,"paulo_bento"
2017-01-01,4314159,1.02349252207018,"paverama"
2017-01-01,4314175,0.825449147503385,"pedras_altas"
2017-01-01,4314209,0.873623980736781,"pedro_osorio"
2017-01-01,4314308,1.11486442697476,"pejucara"
2017-01-01,4314407,0.92725957806412,"pelotas"
2017-01-01,4314423,0.833654981760254,"picada_cafe"
2017-01-01,4314456,1.05872763560527,"pinhal"
2017-01-01,4314464,0.77566326798245,"pinhal_da_serra"
2017-01-01,4314472,0.972590743270669,"pinhal_grande"
2017-01-01,4314498,1.11623896655275,"pinheirinho_do_vale"
2017-01-01,4314506,0.853638955638453,"pinheiro_machado"
2017-01-01,4314555,1.33489693386374,"pirapo"
2017-01-01,4314605,0.84706866102649,"piratini"
2017-01-01,4314704,1.12434644362786,"planalto"
2017-01-01,4314753,0.904580576255028,"poco_das_antas"
2017-01-01,4314779,0.977675374553831,"pontao"
2017-01-01,4314787,0.920872518540578,"ponte_preta"
2017-01-01,4314803,0.92789207429898,"portao"
2017-01-01,4314902,1.02729233127778,"porto_alegre"
2017-01-01,4315008,1.27202678899934,"porto_lucena"
2017-01-01,4315057,1.29286920141295,"porto_maua"
2017-01-01,4315073,1.26173562344692,"porto_vera_cruz"
2017-01-01,4315107,1.29401547578965,"porto_xavier"
2017-01-01,4315131,0.859084871440916,"pouso_novo"
2017-01-01,4315149,0.983872535187865,"presidente_lucena"
2017-01-01,4315156,0.933694201638453,"progresso"
2017-01-01,4315172,0.82821484703174,"protasio_alves"
2017-01-01,4315206,0.847344590978415,"putinga"
2017-01-01,4315305,1.03881726506745,"quarai"
2017-01-01,4315313,0.944818651952125,"quatro_irmaos"
2017-01-01,4315321,1.02483578665787,"quevedos"
2017-01-01,4315354,0.991827984449406,"quinze_de_novembro"
2017-01-01,4315404,1.09490775185093,"redentora"
2017-01-01,4315453,0.892383803770577,"relvado"
2017-01-01,4315503,1.0534663391252,"restinga_seca"
2017-01-01,4315552,1.08230825054494,"rio_dos_indios"
2017-01-01,4315602,0.919501008981168,"rio_grande"
2017-01-01,4315701,1.03073411301613,"rio_pardo"
2017-01-01,4315750,0.837899530253026,"riozinho"
2017-01-01,4315800,0.929575502581631,"roca_sales"
2017-01-01,4315909,1.15035227493505,"rodeio_bonito"
2017-01-01,4315958,1.27340420137619,"rolador"
2017-01-01,4316006,0.985516315171589,"rolante"
2017-01-01,4316105,1.00067580555062,"ronda_alta"
2017-01-01,4316204,1.02535550070935,"rondinha"
2017-01-01,4316303,1.24541772220726,"roque_gonzales"
2017-01-01,4316402,1.03027718742264,"rosario_do_sul"
2017-01-01,4316428,1.06709891170579,"sagrada_familia"
2017-01-01,4316436,1.01527860387699,"saldanha_marinho"
2017-01-01,4316451,0.993000835396964,"salto_do_jacui"
2017-01-01,4316477,1.28991786539423,"salvador_das_missoes"
2017-01-01,4316501,0.968229830574699,"salvador_do_sul"
2017-01-01,4316600,0.841734693124547,"sananduva"
2017-01-01,4316709,1.03414083763158,"santa_barbara_do_sul"
2017-01-01,4316733,0.852174024359976,"santa_cecilia_do_sul"
2017-01-01,4316758,0.993267942371087,"santa_clara_do_sul"
2017-01-01,4316808,0.975449200027801,"santa_cruz_do_sul"
2017-01-01,4316907,1.058216788024,"santa_maria"
2017-01-01,4316956,0.77580195132471,"santa_maria_do_herval"
2017-01-01,4316972,1.02453251230616,"santa_margarida_do_sul"
2017-01-01,4317004,0.897913748332701,"santana_da_boa_vista"
2017-01-01,4317103,0.914775125602418,"sant'ana_do_livramento"
2017-01-01,4317202,1.24747277695243,"santa_rosa"
2017-01-01,4317251,0.853088711060011,"santa_tereza"
2017-01-01,4317301,0.834669889608991,"santa_vitoria_do_palmar"
2017-01-01,4317400,1.05264576627983,"santiago"
2017-01-01,4317509,1.17539264274802,"santo_angelo"
2017-01-01,4317558,0.823587782082983,"santo_antonio_do_palma"
2017-01-01,4317608,0.987583875582728,"santo_antonio_da_patrulha"
2017-01-01,4317707,1.28888930009013,"santo_antonio_das_missoes"
2017-01-01,4317756,0.950446100851944,"santo_antonio_do_planalto"
2017-01-01,4317806,1.12850027471598,"santo_augusto"
2017-01-01,4317905,1.31142565752272,"santo_cristo"
2017-01-01,4317954,0.897802493995535,"santo_expedito_do_sul"
2017-01-01,4318002,1.29168714822786,"sao_borja"
2017-01-01,4318051,0.876066754356003,"sao_domingos_do_sul"
2017-01-01,4318101,1.15043773073834,"sao_francisco_de_assis"
2017-01-01,4318200,0.820607153589002,"sao_francisco_de_paula"
2017-01-01,4318309,1.02426046304865,"sao_gabriel"
2017-01-01,4318408,1.05841585099365,"sao_jeronimo"
2017-01-01,4318424,0.909973691086282,"sao_joao_da_urtiga"
2017-01-01,4318432,1.01642819098552,"sao_joao_do_polesine"
2017-01-01,4318440,0.80258470121601,"sao_jorge"
2017-01-01,4318457,1.0473938985007,"sao_jose_das_missoes"
2017-01-01,4318465,0.83709934189424,"sao_jose_do_herval"
2017-01-01,4318481,0.951167612657291,"sao_jose_do_hortencio"
2017-01-01,4318499,1.2314122969435,"sao_jose_do_inhacora"
2017-01-01,4318507,0.916845638685807,"sao_jose_do_norte"
2017-01-01,4318606,0.878000583976472,"sao_jose_do_ouro"
2017-01-01,4318614,1.00105246611589,"sao_jose_do_sul"
2017-01-01,4318622,0.777783684968834,"sao_jose_dos_ausentes"
2017-01-01,4318705,1.04686194217204,"sao_leopoldo"
2017-01-01,4318804,0.926526617918164,"sao_lourenco_do_sul"
2017-01-01,4318903,1.27099343755144,"sao_luiz_gonzaga"
2017-01-01,4319000,0.721441211956023,"sao_marcos"
2017-01-01,4319109,1.17738622837398,"sao_martinho"
2017-01-01,4319125,1.01475870009917,"sao_martinho_da_serra"
2017-01-01,4319158,1.21569999705045,"sao_miguel_das_missoes"
2017-01-01,4319208,1.27763268950415,"sao_nicolau"
2017-01-01,4319307,1.30084960908002,"sao_paulo_das_missoes"
2017-01-01,4319356,0.974713074072849,"sao_pedro_da_serra"
2017-01-01,4319364,1.03454186657095,"sao_pedro_das_missoes"
2017-01-01,4319372,1.30584196209769,"sao_pedro_do_butia"
2017-01-01,4319406,1.11534424975173,"sao_pedro_do_sul"
