date,indexP,indexPlower,indexPupper,indexPsmooth7,indexPsmooth15,indexPsmooth30,indexPsmooth60,cidade
2018-01-14,1.1891758179468,0.642583105774414,2.12282620351334,1.18140027969246,1.16994458565932,1.14012929012608,1.09025847850041,2600054
2018-01-21,1.20072673628836,0.644592860515572,2.16147226752847,1.19439159216707,1.17954624178651,1.14410781697241,1.08720682751231,2600054
2018-01-28,1.21104174616591,0.646871630877574,2.19442540019945,1.20595798546137,1.1885623077687,1.14707875898754,1.08417969765297,2600054
2018-02-04,1.21560951877221,0.64690798162163,2.21216099320229,1.21504769447407,1.19542655676305,1.14917740854662,1.08122266908329,2600054
2018-02-11,1.22464724807288,0.646221321125297,2.24997319084212,1.22035780153091,1.19980474170491,1.15031034951178,1.07865208388706,2600054
2018-02-18,1.23240548836969,0.645174295064712,2.28403618590941,1.22252501463959,1.20225148112155,1.1506195951599,1.07616747738665,2600054
2018-02-25,1.23172730570262,0.642692309894216,2.28952756701936,1.22326351780779,1.20304072869336,1.15010011827316,1.07397410904626,2600054
2018-03-04,1.2263465673447,0.637782695991718,2.28753227822301,1.22111601018708,1.20204606359584,1.14861588888761,1.07215580377856,2600054
2018-03-11,1.21589722804909,0.633088625096769,2.27561616563612,1.21466027423621,1.19869592671728,1.14670400055171,1.07072467214243,2600054
2018-03-18,1.21621126834333,0.637961186188374,2.29965834803172,1.20580365475488,1.19353431930889,1.14442646116539,1.06955335393322,2600054
2018-03-25,1.20057696542724,0.628861845606118,2.27116227566617,1.19602538949545,1.18622077094342,1.14109964019879,1.0686419701391,2600054
2018-04-01,1.17945709641681,0.615181786668478,2.22574547258489,1.18557293218206,1.17727567995441,1.13678882094015,1.0683522940905,2600054
2018-04-08,1.17040915200035,0.612029661678749,2.21937226415935,1.17457672314195,1.16632852056068,1.13151345343403,1.0685892561873,2600054
2018-04-15,1.16327944888663,0.610791458614583,2.22041893892884,1.16130405983041,1.15393715451372,1.12532651691185,1.06928981291943,2600054
2018-04-22,1.15317936615101,0.605517874084226,2.20472228202761,1.1471271391528,1.1409088313366,1.11833194563104,1.07037804465619,2600054
2018-04-29,1.13892376476833,0.595908685180699,2.17190627600554,1.13312371879854,1.1272871921159,1.11057191923095,1.0717487005929,2600054
2018-05-06,1.12330262516253,0.585475315974261,2.13630877244471,1.11741381953662,1.11386175931692,1.10243196826631,1.07350955950708,2600054
2018-05-13,1.10133852068393,0.571010404677621,2.08706127625076,1.10073604079072,1.10029061456207,1.09365464893306,1.07557525238613,2600054
2018-05-20,1.08143315393703,0.558001174247811,2.04271696068617,1.08403933963284,1.08677272363453,1.08454167972419,1.07798981495088,2600054
2018-05-27,1.06043985716687,0.542557491243291,1.98740141851081,1.06733908452795,1.07377290017539,1.07504120931875,1.08076944538297,2600054
2018-06-03,1.04653499766536,0.531715373477835,1.9477198925559,1.05179810037108,1.0607754257465,1.06512241337478,1.08370451866951,2600054
2018-06-10,1.03630245804581,0.524427355385682,1.9217409592945,1.03912746841918,1.04761230513035,1.05541438958619,1.08662195189112,2600054
2018-06-17,1.02202197903415,0.518167135827575,1.88256370565971,1.02718110378734,1.03461782766624,1.0462579411343,1.08961236949387,2600054
2018-06-24,1.01451573606443,0.51338868592795,1.86954371072014,1.01632680198203,1.02244791174463,1.03783162481853,1.09279883128859,2600054
2018-07-01,1.01264409702059,0.510222286663382,1.87311512543011,1.00617137882512,1.01132961722374,1.02958491543603,1.09602095615286,2600054
2018-07-08,0.997808601514194,0.508083169567525,1.82233433747738,0.996104261910621,1.00108852692269,1.02223737937601,1.0991938846613,2600054
2018-07-15,0.984459744529683,0.50538822275687,1.77932080974951,0.986995722647082,0.99180767949396,1.01645016496393,1.10236821987605,2600054
2018-07-22,0.975447035567001,0.505311838070682,1.74427838500692,0.978689906915619,0.983753898076823,1.01172966389379,1.10532682703711,2600054
2018-07-29,0.965832639644298,0.505265974385274,1.70677716963962,0.970673351248275,0.976307672235836,1.00794315377892,1.10788663969089,2600054
2018-08-05,0.958262204189378,0.506080047937827,1.67432865615932,0.963518146198843,0.969919947835786,1.00514150450689,1.11020429383211,2600054
2018-08-12,0.956375025944185,0.507321153758454,1.66267353180722,0.957483960195474,0.965228690152694,1.00336811105972,1.11206263315978,2600054
2018-08-19,0.956528207349183,0.51071754156074,1.65161747154269,0.952367688815876,0.961801490320147,1.00291130204175,1.11353369934811,2600054
2018-08-26,0.947722166168172,0.491904947943638,1.6157804825221,0.947940398873912,0.958879216309989,1.00407174578472,1.11484481265289,2600054
2018-09-02,0.942220442506101,0.480458563200415,1.59546868470417,0.945401025710439,0.957702035117477,1.00680222135514,1.11612251683455,2600054
2018-09-09,0.939633135909812,0.468148899804092,1.58424456532959,0.94472646683095,0.959127429752466,1.01122854125417,1.11719202929266,2600054
2018-09-16,0.934841610050551,0.463674072094698,1.58821859497625,0.945666399863383,0.962683902041068,1.01678944217912,1.11830159716195,2600054
2018-09-23,0.940486592045069,0.46649001034164,1.60080014135886,0.948678945677677,0.968274002427487,1.02314378550908,1.11936215835825,2600054
2018-09-30,0.95165311378776,0.472665901827306,1.61722550073447,0.954097580123451,0.975665181347542,1.03060885010012,1.12031178095277,2600054
2018-10-07,0.963107738576219,0.47875667216153,1.6376423151076,0.963555798429838,0.984288310374808,1.03889366202547,1.12130612781021,2600054
2018-10-14,0.968809986868227,0.481296756822858,1.65473812382239,0.97697758555062,0.994492986859756,1.04761545114034,1.12206570374503,2600054
2018-10-21,0.980150883626519,0.487281297343531,1.67574111359504,0.992577236035694,1.00705496464676,1.05728812912381,1.12290784303216,2600054
2018-10-28,1.00584066405452,0.501994801204081,1.7074822616587,1.00935963235033,1.02179676321632,1.06794761881195,1.1238762841036,2600054
2018-11-04,1.02879411989602,0.515121221488452,1.73619549853416,1.02687594988989,1.03870318443152,1.07914020064018,1.12464867869873,2600054
2018-11-11,1.04968414544059,0.529533974916922,1.76827251199751,1.04698857385492,1.0572712121224,1.09044676246992,1.12519626052152,2600054
2018-11-18,1.0691298879902,0.542383192018058,1.80466263001688,1.06927442376159,1.07636762318237,1.10207664203318,1.12554566231726,2600054
2018-11-25,1.08572196135317,0.556250596188713,1.83944101933809,1.09177538904658,1.09598901004755,1.11355334708861,1.12585043333752,2600054
2018-12-02,1.10959835462341,0.578062401019294,1.89174825051901,1.11526615108113,1.11598583373079,1.12463543042991,1.1261010547966,2600054
2018-12-09,1.13615183297318,0.604102122592222,1.95195769396818,1.13864870536301,1.13635168597069,1.13603497637273,1.12650057148043,2600054
2018-12-16,1.1633474210495,0.635626549396304,2.01932544933349,1.16119197249935,1.15687422313014,1.14770335394491,1.12691314474484,2600054
2018-12-23,1.19322945413783,0.657034613778902,2.09210658524153,1.18408510898683,1.17676780787144,1.15934284926657,1.12721154887144,2600054
2018-12-30,1.21336202541377,0.664973800316652,2.14528592745182,1.20600821458703,1.1955964992393,1.17148078094912,1.12740747282546,2600054
2018-12-30,1.22693275794461,0.672178471328467,2.17525721631627,1.22574334851467,1.21261952251236,1.18330992713031,1.12750240846741,2600054
